Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2012-05-10,744.0,744.0,713.1,725.85,726.23444996391,23553.0,1542.0,17105000.0,5221.0,22.17,30.9,-18.15
2012-05-09,756.0,770.5,720.0,746.95,733.06408618737,82982.0,4714.0,60831124.0,7672.0,9.25,50.5,-9.05
2012-05-08,778.65,785.0,751.0,758.35,770.19809666917,3993.0,410.0,3075401.0,1278.0,32.01,34.0,-20.3
2012-05-07,764.95,784.95,740.0,776.9,759.43757431629,5887.0,626.0,4470809.0,1676.0,28.47,44.95,11.95
2012-05-04,793.0,793.0,762.6,770.75,777.53670663937,6838.0,427.0,5316796.0,4855.0,71.0,30.4,-22.25
2012-05-03,798.0,803.9,790.1,793.65,794.36545361353,1951.0,216.0,1549807.0,576.0,29.52,13.8,-4.35
2012-05-02,811.0,812.2,796.85,801.85,805.342455043,3837.0,367.0,3090099.0,869.0,22.65,15.35,-9.15
2012-04-30,810.0,819.5,797.0,813.4,808.27897519317,7377.0,490.0,5962674.0,1790.0,24.26,22.5,3.4
2012-04-28,810.0,810.1,806.0,807.85,807.93103448276,29.0,7.0,23430.0,29.0,100.0,4.1,-2.15
2012-04-27,808.85,813.5,804.1,808.75,808.59469138403,4747.0,353.0,3838399.0,1504.0,31.68,9.4,-0.1
2012-04-26,783.3,822.9,767.0,808.25,798.47116605979,11809.0,949.0,9429146.0,2271.0,19.23,55.9,24.95
2012-04-25,806.0,809.1,780.0,783.3,790.39956903186,6497.0,405.0,5135226.0,2240.0,34.48,29.1,-22.7
2012-04-24,807.0,807.0,796.6,801.6,801.04159671703,5361.0,370.0,4294384.0,2602.0,48.54,10.4,-5.4
2012-04-23,818.85,825.95,803.0,806.7,812.85143570537,4005.0,442.0,3255470.0,1329.0,33.18,22.95,-12.15
2012-04-20,818.5,832.0,814.1,818.6,823.7191963205,4131.0,372.0,3402784.0,1586.0,38.39,17.9,0.1
2012-04-19,826.0,826.0,816.0,822.1,820.97372671476,9287.0,748.0,7624383.0,929.0,10.0,10.0,-3.9
2012-04-18,838.1,839.0,824.0,831.25,834.93164865276,6569.0,339.0,5484666.0,3463.0,52.72,15.0,-6.85
2012-04-17,834.3,839.1,826.2,831.75,833.52536715621,10486.0,605.0,8740347.0,3704.0,35.32,12.9,-2.55
2012-04-16,832.85,834.55,817.35,823.9,827.53049866429,4492.0,360.0,3717267.0,1314.0,29.25,17.2,-8.95
2012-04-13,838.55,850.0,825.05,829.45,837.62242237497,8438.0,526.0,7067858.0,2070.0,24.53,24.95,-9.1
2012-04-12,820.5,840.0,820.5,835.95,834.72263300271,5545.0,416.0,4628537.0,1855.0,33.45,19.5,15.45
2012-04-11,817.5,831.85,810.3,822.85,820.65965558039,7607.0,578.0,6242758.0,1858.0,24.42,21.55,5.35
2012-04-10,818.75,827.85,811.8,814.4,818.26758647493,5146.0,419.0,4210805.0,2619.0,50.89,16.05,-4.35
2012-04-09,838.0,838.0,816.05,818.75,822.84772891132,6935.0,528.0,5706449.0,3184.0,45.91,21.95,-19.25
2012-04-04,851.45,854.0,837.0,841.0,844.32423208191,5567.0,451.0,4700353.0,1652.0,29.67,17.0,-10.45
2012-04-03,850.0,859.5,841.0,855.7,852.68812733008,6974.0,502.0,5946647.0,3250.0,46.6,18.5,5.7
2012-04-02,850.0,857.65,841.5,843.95,847.00294792008,6106.0,507.0,5171800.0,1832.0,30.0,16.15,-6.05
2012-03-30,855.0,862.0,836.05,841.55,848.47804633867,13984.0,984.0,11865117.0,2261.0,16.17,25.95,-13.45
2012-03-29,815.15,859.0,811.35,850.65,841.38665248604,18805.0,951.0,15822276.0,7592.0,40.37,47.65,35.5
2012-03-28,815.55,828.0,814.05,823.05,820.59529491988,5866.0,326.0,4813612.0,2404.0,40.98,13.95,7.5
2012-03-27,823.95,830.0,805.3,819.5,814.35510248583,9172.0,757.0,7469265.0,3762.0,41.02,24.7,-4.45
2012-03-26,819.95,821.9,808.0,816.1,816.33087868198,8012.0,677.0,6540443.0,2761.0,34.46,13.9,-3.85
2012-03-23,813.05,824.9,807.8,812.85,815.73180564396,9426.0,739.0,7689088.0,1695.0,17.98,17.1,-0.2
2012-03-22,827.45,845.0,805.0,813.75,829.68601157356,17972.0,1604.0,14911117.0,3956.0,22.01,40.0,-13.7
2012-03-21,825.0,837.0,823.35,832.55,831.2268454039,5744.0,521.0,4774567.0,1238.0,21.55,13.65,7.55
2012-03-20,813.0,834.0,811.5,826.55,823.54389546754,9796.0,740.0,8067436.0,2210.0,22.56,22.5,13.55
2012-03-19,845.35,849.4,812.5,818.15,828.06167557932,8415.0,768.0,6968139.0,3146.0,37.39,36.9,-27.2
2012-03-16,865.0,868.0,841.0,852.95,854.69874800066,18131.0,873.0,15496543.0,11129.0,61.38,27.0,-12.05
2012-03-15,865.0,870.0,855.0,862.8,860.55227127319,7815.0,782.0,6725216.0,1171.0,14.98,15.0,-2.2
2012-03-14,867.0,878.0,860.0,874.85,867.56465517241,18096.0,1244.0,15699450.0,5469.0,30.22,18.0,7.85
2012-03-13,844.1,869.0,841.95,862.15,856.40047568277,12193.0,859.0,10442091.0,5283.0,43.33,27.05,18.05
2012-03-12,847.0,856.45,832.85,840.1,844.70852292615,11428.0,838.0,9653329.0,2568.0,22.47,23.6,-6.9
2012-03-09,831.0,848.9,824.1,845.85,836.98322400882,17227.0,1225.0,14418710.0,6583.0,38.21,24.8,14.85
2012-03-07,805.0,828.0,797.5,824.6,815.24042706912,12457.0,953.0,10155450.0,3740.0,30.02,30.5,19.6
2012-03-06,801.0,817.25,790.65,808.3,808.01796879401,17753.0,990.0,14344743.0,7362.0,41.47,26.6,7.3
2012-03-05,832.0,832.0,791.0,800.5,806.65768472444,10651.0,846.0,8591711.0,2523.0,23.69,41.0,-31.5
2012-03-03,825.0,828.0,815.0,816.4,817.95964912281,1140.0,49.0,932474.0,677.0,59.39,13.0,-8.6
2012-03-02,814.0,832.9,808.0,823.4,822.75224148237,23422.0,1536.0,19270503.0,5138.0,21.94,24.9,9.4
2012-03-01,815.0,818.8,802.25,813.25,812.27409005421,18078.0,1284.0,14684291.0,2465.0,13.64,16.55,-1.75
2012-02-29,824.0,844.0,807.05,809.25,827.28567374545,42286.0,2308.0,34982602.0,8960.0,21.19,36.95,-14.75
2012-02-28,843.85,845.65,819.0,822.35,829.00857237059,27297.0,1914.0,22629447.0,4550.0,16.67,26.65,-21.5
2012-02-27,825.0,840.75,803.4,830.2,816.87296250471,37178.0,2203.0,30369703.0,7586.0,20.4,37.35,5.2
2012-02-24,869.8,872.95,818.35,828.15,836.58774532177,96404.0,5365.0,80650405.0,31942.0,33.13,54.6,-41.65
2012-02-23,888.0,906.1,844.05,875.9,873.11809569269,96371.0,5759.0,84143264.0,7996.0,8.3,62.05,-12.1
2012-02-22,870.1,897.65,855.0,865.35,876.45636084346,21483.0,1640.0,18828912.0,2901.0,13.5,42.65,-4.75
2012-02-21,891.25,901.5,874.1,877.65,881.94709058916,16481.0,1065.0,14535370.0,5234.0,31.76,27.4,-13.6
2012-02-17,877.8,915.0,873.25,891.8,896.74588176879,68476.0,2150.0,61405571.0,45390.0,66.29,41.75,14.0
2012-02-16,860.0,879.0,855.0,871.8,869.04406364749,15523.0,1010.0,13490171.0,3152.0,20.31,24.0,11.8
2012-02-15,860.0,880.5,851.4,861.15,868.42095817728,12816.0,831.0,11129683.0,5796.0,45.22,29.1,1.15
2012-02-14,850.7,865.0,840.3,854.9,848.32936241611,11920.0,750.0,10112086.0,4173.0,35.01,24.7,4.2
2012-02-13,873.0,873.0,847.0,851.35,854.83629649891,7312.0,668.0,6250563.0,1744.0,23.85,26.0,-21.65
2012-02-10,870.45,899.0,859.0,873.3,877.11469365867,14918.0,1063.0,13084797.0,3915.0,26.24,40.0,2.85
2012-02-09,868.0,878.9,865.0,869.05,870.61603375527,3792.0,311.0,3301376.0,1689.0,44.54,13.9,1.05
2012-02-08,863.7,875.0,859.05,868.5,868.89791413751,9061.0,730.0,7873084.0,5068.0,55.93,15.95,4.8
2012-02-07,877.0,885.0,862.0,864.85,870.98493230456,13738.0,1069.0,11965591.0,2670.0,19.44,23.0,-12.15
2012-02-06,885.0,900.0,876.0,883.65,886.62906018786,19057.0,1272.0,16896490.0,4272.0,22.42,24.0,-1.35
2012-02-03,858.0,894.0,852.95,888.35,877.77945256414,34963.0,2283.0,30689803.0,8784.0,25.12,41.05,30.35
2012-02-02,824.0,869.0,824.0,857.3,844.72466518164,36363.0,2689.0,30716723.0,14375.0,39.53,45.0,33.3
2012-02-01,812.0,825.0,808.15,819.8,818.98426157152,17219.0,1089.0,14102090.0,5076.0,29.48,16.85,7.8
2012-01-31,807.0,819.9,793.45,816.2,807.44291143224,41313.0,2098.0,33357889.0,12503.0,30.26,26.45,9.2
2012-01-30,798.0,816.9,781.6,805.75,806.334895931,26665.0,1770.0,21500920.0,9401.0,35.26,35.3,7.75
2012-01-27,799.0,805.0,777.2,797.65,791.47404739337,26375.0,1575.0,20875128.0,7678.0,29.11,27.8,-1.35
2012-01-25,778.4,803.0,771.0,799.0,788.33511997728,28172.0,1605.0,22208977.0,8793.0,31.21,32.0,20.6
2012-01-24,760.0,777.9,757.0,774.75,767.55509079278,20321.0,1600.0,15597487.0,5290.0,26.03,20.9,14.75
2012-01-23,737.0,766.95,726.2,756.4,746.65129963593,23622.0,1500.0,17637397.0,7654.0,32.4,40.75,19.4
2012-01-20,726.3,739.9,720.15,734.45,730.93298904928,16072.0,1085.0,11747555.0,3957.0,24.62,19.75,8.15
2012-01-19,722.0,731.0,717.0,726.8,723.96376681614,11150.0,828.0,8072196.0,3173.0,28.46,14.0,4.8
2012-01-18,739.7,745.0,709.9,713.65,724.40813948068,21451.0,1391.0,15539279.0,5724.0,26.68,35.1,-26.05
2012-01-17,720.0,742.0,719.4,738.4,735.91328841268,18106.0,1657.0,13324446.0,5799.0,32.03,22.6,18.4
2012-01-16,703.0,725.0,701.0,719.4,713.86872617854,24925.0,1466.0,17793178.0,4634.0,18.59,24.0,16.4
2012-01-13,680.0,715.0,680.0,705.85,695.98624990416,39127.0,2476.0,27231854.0,8525.0,21.79,35.0,25.85
2012-01-12,637.0,685.55,637.0,678.45,661.95746016796,38223.0,2653.0,25302000.0,9590.0,25.09,48.55,41.45
2012-01-11,625.0,642.0,624.0,640.15,635.63260075607,15607.0,1491.0,9920318.0,7027.0,45.02,18.0,15.15
2012-01-10,606.55,623.9,605.9,620.6,615.37956637957,20202.0,1282.0,12431898.0,7271.0,35.99,18.0,14.05
2012-01-09,583.3,606.6,580.15,601.15,594.16585838991,9279.0,531.0,5513265.0,3670.0,39.55,26.45,17.85
2012-01-07,582.0,585.0,580.05,583.8,583.07560815253,1521.0,47.0,886858.0,512.0,33.66,4.95,1.8
2012-01-06,594.0,594.0,582.05,584.6,585.91913856156,7383.0,446.0,4325841.0,1732.0,23.46,11.95,-9.4
2012-01-05,596.05,607.8,592.05,594.75,602.15047147195,12514.0,813.0,7535311.0,2290.0,18.3,15.75,-1.3
2012-01-04,596.65,604.0,592.0,597.0,599.13531399606,7102.0,508.0,4255059.0,2258.0,31.79,12.0,0.35
2012-01-03,585.0,595.0,585.0,593.95,592.17785399314,6123.0,469.0,3625905.0,2633.0,43.0,10.0,8.95
2012-01-02,580.0,587.7,580.0,580.85,583.36738056013,3035.0,294.0,1770520.0,790.0,26.03,7.7,0.85
2011-12-30,571.8,587.95,571.8,583.6,580.71382537978,6517.0,566.0,3784512.0,1874.0,28.76,16.15,11.8
2011-12-29,578.85,587.0,571.2,575.05,578.73285647644,6431.0,398.0,3721831.0,2585.0,40.2,15.8,-3.8
2011-12-28,589.9,589.9,574.1,581.4,580.18693467337,5970.0,594.0,3463716.0,1666.0,27.91,15.8,-8.5
2011-12-27,590.0,592.95,585.0,586.5,589.55557171952,6874.0,443.0,4052605.0,973.0,14.15,7.95,-3.5
2011-12-26,594.2,598.9,581.05,593.6,591.76997293799,8499.0,711.0,5029453.0,1727.0,20.32,17.85,-0.6
2011-12-23,590.0,619.0,585.25,590.45,596.00682980135,51246.0,2969.0,30542966.0,7363.0,14.37,33.75,0.45
2011-12-22,568.7,573.0,556.05,570.25,566.41553334426,6103.0,471.0,3456834.0,1363.0,22.33,16.95,1.55
2011-12-21,551.0,573.0,547.0,566.45,558.64179775281,8900.0,654.0,4971912.0,2123.0,23.85,26.0,15.45
2011-12-20,552.35,554.3,541.1,546.15,547.40462056794,6233.0,515.0,3411973.0,2034.0,32.63,13.2,-6.2
2011-12-19,557.0,564.0,547.05,551.55,552.42781119852,8644.0,722.0,4775186.0,2521.0,29.16,16.95,-5.45
2011-12-16,584.0,586.9,560.0,562.55,575.18114952191,9517.0,826.0,5473999.0,3247.0,34.12,26.9,-21.45
2011-12-15,588.0,588.0,573.2,576.3,579.60805084746,7552.0,663.0,4377200.0,1937.0,25.65,14.8,-11.7
2011-12-14,590.45,599.0,587.8,590.75,592.8214511041,6340.0,438.0,3758488.0,1966.0,31.01,11.2,0.3
2011-12-13,580.2,599.8,577.65,595.25,586.15728817924,15532.0,967.0,9104195.0,5750.0,37.02,22.15,15.05
2011-12-12,610.0,610.0,585.0,586.7,594.87744171393,9522.0,757.0,5664423.0,3026.0,31.78,25.0,-23.3
2011-12-09,610.1,620.0,590.6,606.1,604.40052807962,9847.0,704.0,5951532.0,2430.0,24.68,29.4,-4.0
2011-12-08,640.0,640.0,607.0,614.3,625.83318717724,10263.0,897.0,6422926.0,2339.0,22.79,33.0,-25.7
2011-12-07,637.95,645.0,633.0,641.8,639.44670685929,17582.0,1231.0,11242752.0,3959.0,22.52,12.0,3.85
2011-12-05,622.0,638.0,622.0,636.7,633.92354069608,21894.0,1349.0,13879122.0,4511.0,20.6,16.0,14.7
2011-12-02,601.0,625.0,600.85,618.8,613.02326365475,11864.0,814.0,7272908.0,3679.0,31.01,24.15,17.8
2011-12-01,619.0,621.9,596.05,605.0,608.16397217784,21278.0,1286.0,12940513.0,4371.0,21.0,25.85,-14.0
2011-11-30,595.4,607.0,582.0,597.9,590.99896453534,15452.0,1038.0,9132116.0,5097.0,32.99,25.0,2.5
2011-11-29,612.05,619.9,597.0,599.8,605.18765176546,25121.0,1349.0,15202919.0,10730.0,42.71,22.9,-12.25
2011-11-28,617.15,627.0,609.0,612.7,615.94121377386,15769.0,1334.0,9712777.0,3844.0,24.38,18.0,-4.45
2011-11-25,577.7,619.0,573.4,612.5,598.60387250521,16785.0,1477.0,10047566.0,5183.0,30.88,45.6,34.8
2011-11-24,582.0,596.4,571.3,586.75,584.53699908925,17568.0,1152.0,10269146.0,3587.0,20.42,25.1,4.75
2011-11-23,600.25,609.0,581.05,586.6,593.5009310987,12351.0,978.0,7330330.0,5805.0,47.0,27.95,-13.65
2011-11-22,612.95,618.5,603.1,606.65,612.5033557047,7301.0,477.0,4471887.0,2496.0,34.19,15.4,-6.3
2011-11-21,620.0,620.0,597.4,607.15,608.28688344903,13685.0,1205.0,8324406.0,6395.0,46.73,22.6,-12.85
2011-11-18,609.0,624.9,593.1,620.4,603.73890434152,33076.0,1644.0,19969268.0,14179.0,42.87,31.8,11.4
2011-11-17,635.0,654.0,611.0,621.3,633.86436316854,21764.0,1486.0,13795424.0,7944.0,36.5,43.0,-13.7
2011-11-16,665.0,665.0,635.0,639.55,646.55452449568,34700.0,1475.0,22435442.0,21365.0,61.57,30.0,-25.45
2011-11-15,683.0,688.8,657.25,669.6,672.75113481616,17624.0,1017.0,11856566.0,9884.0,56.08,31.55,-13.4
2011-11-14,705.9,707.9,681.25,686.8,699.4608500491,35645.0,1290.0,24932282.0,29135.0,81.74,26.65,-19.1
2011-11-11,702.1,702.1,681.0,698.6,694.32632760292,19603.0,923.0,13610879.0,7482.0,38.17,21.1,-3.5
2011-11-09,708.0,718.5,699.0,702.55,709.53425850656,34444.0,2020.0,24439198.0,6584.0,19.12,19.5,-5.45
2011-11-08,692.0,714.0,670.0,708.15,694.66266124026,217455.0,10340.0,151057869.0,12875.0,5.92,44.0,16.15
2011-11-04,691.0,691.0,676.1,679.1,681.60529790394,12118.0,1017.0,8259693.0,3416.0,28.19,14.9,-11.9
2011-11-03,692.0,692.0,667.0,674.45,673.38513164688,15496.0,1186.0,10434776.0,3449.0,22.26,25.0,-17.55
2011-11-02,690.0,693.8,673.0,675.6,683.4199648197,18192.0,1349.0,12432776.0,5014.0,27.56,20.8,-14.4
2011-11-01,740.0,740.0,687.0,690.8,697.02906809002,13864.0,1002.0,9663611.0,5503.0,39.69,53.0,-49.2
2011-10-31,714.0,720.95,707.05,711.1,714.67493664132,7497.0,624.0,5357918.0,1433.0,19.11,13.9,-2.9
2011-10-28,720.0,740.0,710.35,714.8,716.60176140913,12490.0,634.0,8950356.0,3759.0,30.1,29.65,-5.2
2011-10-26,710.0,710.0,700.95,706.95,706.45743623716,3019.0,250.0,2132795.0,986.0,32.66,9.05,-3.05
2011-10-25,685.75,712.0,677.05,703.85,693.3671014107,18785.0,1292.0,13024901.0,6057.0,32.24,34.95,18.1
2011-10-24,703.0,706.5,678.5,680.1,689.54859132637,15795.0,1041.0,10891420.0,7121.0,45.08,28.0,-22.9
2011-10-21,717.0,717.0,686.2,694.55,704.33701209121,24646.0,1308.0,17359090.0,5685.0,23.07,30.8,-22.45
2011-10-20,704.8,709.7,691.3,699.7,699.08743169399,23241.0,1530.0,16247491.0,2489.0,10.71,18.4,-5.1
2011-10-19,672.3,717.7,670.3,712.8,704.67016173246,87552.0,4487.0,61695282.0,16276.0,18.59,47.4,40.5
2011-10-18,677.0,677.0,661.0,663.45,664.05913262804,14273.0,822.0,9478116.0,4887.0,34.24,16.0,-13.55
2011-10-17,689.0,695.0,676.0,678.95,687.10537568723,13096.0,908.0,8998332.0,2061.0,15.74,19.0,-10.05
2011-10-14,687.55,693.75,685.15,688.65,689.663507109,14559.0,943.0,10040811.0,2952.0,20.28,8.6,1.1
2011-10-13,688.0,702.7,682.9,684.9,694.4571361649,38424.0,2306.0,26683821.0,8511.0,22.15,19.8,-3.1
2011-10-12,662.1,683.9,657.0,679.85,671.0076011846,30390.0,1700.0,20391921.0,5696.0,18.74,26.9,17.75
2011-10-11,671.0,675.75,660.5,662.8,668.49893503727,13146.0,813.0,8788087.0,3370.0,25.64,15.25,-8.2
2011-10-10,674.8,676.0,661.9,666.2,666.99748110831,14292.0,910.0,9532728.0,3020.0,21.13,14.1,-8.6
2011-10-07,683.0,691.9,663.0,665.25,675.51293987254,18045.0,1414.0,12189631.0,4908.0,27.2,28.9,-17.75
2011-10-05,679.0,690.0,665.0,670.25,674.63983361879,12261.0,858.0,8271759.0,2613.0,21.31,25.0,-8.75
2011-10-04,682.0,698.0,668.0,678.55,686.58101221334,22762.0,1206.0,15627957.0,6390.0,28.07,30.0,-3.45
2011-10-03,687.0,692.0,675.0,683.4,681.44014510278,10751.0,828.0,7326163.0,3225.0,30.0,17.0,-3.6
2011-09-30,705.0,715.0,689.0,692.5,704.32500783453,31910.0,1335.0,22475011.0,13034.0,40.85,26.0,-12.5
2011-09-29,728.0,730.0,700.0,704.9,710.46581057902,21571.0,1361.0,15325458.0,10989.0,50.94,30.0,-23.1
2011-09-28,752.0,755.1,731.05,737.85,739.56308943089,12300.0,971.0,9096626.0,4464.0,36.29,24.05,-14.15
2011-09-27,731.0,757.45,724.0,750.8,744.1450243935,14963.0,1155.0,11134642.0,4194.0,28.03,33.45,19.8
2011-09-26,752.0,752.0,713.15,717.75,725.14222977759,28236.0,1886.0,20475116.0,5443.0,19.28,38.85,-34.25
2011-09-23,793.0,793.0,750.0,753.9,763.07221959987,27541.0,1722.0,21015772.0,8732.0,31.71,43.0,-39.1
2011-09-22,814.85,815.9,786.0,795.5,804.63960276454,14903.0,1075.0,11991544.0,3982.0,26.72,29.9,-19.35
2011-09-21,816.0,824.9,810.2,814.85,816.65153816939,10532.0,812.0,8600974.0,1842.0,17.49,14.7,-1.15
2011-09-20,815.0,821.9,808.15,815.55,814.72891501294,18544.0,956.0,15108333.0,5470.0,29.5,13.75,0.55
2011-09-19,838.05,838.05,816.5,820.8,824.65153528196,13548.0,782.0,11172379.0,1818.0,13.42,21.55,-17.25
2011-09-16,868.15,876.0,824.05,838.05,854.3890550481,12371.0,824.0,10569647.0,5327.0,43.06,51.95,-30.1
2011-09-15,869.0,879.85,863.0,867.3,871.12803146166,9154.0,560.0,7974306.0,1675.0,18.3,16.85,-1.7
2011-09-14,860.0,877.0,860.0,868.25,870.99173873758,7747.0,499.0,6747573.0,1567.0,20.23,17.0,8.25
2011-09-13,852.0,866.05,846.1,863.35,860.87583115428,13385.0,1128.0,11522823.0,6503.0,48.58,19.95,11.35
2011-09-12,840.0,854.95,839.5,850.55,846.76555683123,4355.0,386.0,3687664.0,1665.0,38.23,15.45,10.55
2011-09-09,863.0,874.45,850.0,856.8,866.781554325,5237.0,515.0,4539335.0,1679.0,32.06,24.45,-6.2
2011-09-08,849.0,872.4,849.0,863.7,867.08628421215,6467.0,567.0,5607447.0,1391.0,21.51,23.4,14.7
2011-09-07,848.6,862.3,848.6,856.75,857.84864864865,3885.0,351.0,3332742.0,1179.0,30.35,13.7,8.15
2011-09-06,856.9,857.0,842.0,846.45,850.04922149674,3982.0,450.0,3384896.0,1457.0,36.59,15.0,-10.45
2011-09-05,844.0,860.8,839.0,857.55,848.78769464489,7899.0,593.0,6704574.0,2764.0,34.99,21.8,13.55
2011-09-02,843.0,860.0,831.1,857.25,847.84085000565,8847.0,480.0,7500848.0,3058.0,34.57,28.9,14.25
2011-08-30,830.0,844.9,818.0,835.35,831.56026191938,9774.0,691.0,8127670.0,2670.0,27.32,26.9,5.35
2011-08-29,816.25,848.0,785.15,824.9,821.35698622928,11401.0,658.0,9364291.0,2889.0,25.34,62.85,8.65
2011-08-26,800.0,830.0,790.05,816.1,808.84335497096,11708.0,790.0,9469938.0,3997.0,34.14,39.95,16.1
2011-08-25,783.0,819.25,775.15,809.3,798.27654901961,12750.0,860.0,10178026.0,5281.0,41.42,44.1,26.3
2011-08-24,790.3,794.25,775.2,781.8,787.87966480447,8950.0,466.0,7051523.0,3212.0,35.89,19.05,-8.5
2011-08-23,798.35,800.25,780.1,785.4,789.57669979337,10163.0,685.0,8024468.0,1894.0,18.64,20.15,-12.95
2011-08-22,763.1,799.0,763.0,796.1,785.76900360932,9143.0,534.0,7184286.0,3480.0,38.06,36.0,33.0
2011-08-19,778.85,778.85,750.55,773.05,765.67766406641,13973.0,869.0,10698814.0,3890.0,27.84,28.3,-5.8
2011-08-18,785.0,791.0,775.0,784.95,784.83430859255,6494.0,602.0,5096714.0,2527.0,38.91,16.0,-0.05
2011-08-17,779.0,789.9,765.2,782.3,775.63854133248,9351.0,666.0,7252996.0,4034.0,43.14,24.7,3.3
2011-08-16,798.0,798.0,766.35,773.5,781.94311210262,7172.0,537.0,5608096.0,3040.0,42.39,31.65,-24.5
2011-08-12,804.9,811.0,784.2,793.8,794.6324419778,7928.0,530.0,6299846.0,1576.0,19.88,26.8,-11.1
2011-08-11,793.0,819.05,782.35,799.5,800.32616050886,7389.0,533.0,5913610.0,1115.0,15.09,36.7,6.5
2011-08-10,850.0,850.0,792.5,797.35,799.79749905901,23911.0,1173.0,19123958.0,5907.0,24.7,57.5,-52.65
2011-08-09,800.0,818.8,759.05,805.85,788.98333386317,125824.0,5719.0,99273039.0,8683.0,6.9,59.75,5.85
2011-08-08,809.0,819.0,781.1,806.95,800.88909198696,20242.0,1098.0,16211597.0,5863.0,28.96,37.9,-2.05
2011-08-05,840.0,840.0,807.0,824.4,822.60149836614,12547.0,770.0,10321181.0,4876.0,38.86,33.0,-15.6
2011-08-04,858.0,867.0,850.0,851.2,857.60654827969,5406.0,402.0,4636221.0,1803.0,33.35,17.0,-6.8
2011-08-03,860.0,867.7,853.0,856.25,859.00664739884,6920.0,494.0,5944326.0,1950.0,28.18,14.7,-3.75
2011-08-02,865.0,907.5,858.0,872.1,893.01041567934,94953.0,4624.0,84794018.0,7499.0,7.9,49.5,7.1
2011-08-01,870.0,880.0,862.15,864.15,871.2369616966,4621.0,432.0,4025986.0,837.0,18.11,17.85,-5.85
2011-07-29,857.5,873.0,849.75,867.6,865.66747084841,7461.0,587.0,6458745.0,2058.0,27.58,23.25,10.1
2011-07-28,866.3,873.9,844.1,862.55,856.75650298186,15762.0,917.0,13504196.0,3191.0,20.24,29.8,-3.75
2011-07-27,875.5,877.9,860.3,866.25,870.11904120657,3713.0,324.0,3230752.0,1112.0,29.95,17.6,-9.25
2011-07-26,890.0,895.0,870.0,876.05,883.96163194444,5760.0,624.0,5091619.0,2391.0,41.51,25.0,-13.95
2011-07-25,886.8,894.75,884.8,890.7,890.14987244898,10976.0,590.0,9770285.0,5370.0,48.92,9.95,3.9
2011-07-22,882.3,884.9,875.0,882.2,881.84581191832,7199.0,478.0,6348408.0,3019.0,41.94,9.9,-0.1
2011-07-21,856.0,881.3,855.0,879.35,875.18687202936,16621.0,874.0,14546481.0,8319.0,50.05,26.3,23.35
2011-07-20,885.0,889.0,854.05,860.35,870.61047535211,11360.0,848.0,9890135.0,4368.0,38.45,34.95,-24.65
2011-07-19,901.0,904.5,880.0,884.15,891.69806829626,10923.0,837.0,9740018.0,2660.0,24.35,24.5,-16.85
2011-07-18,882.95,901.9,876.15,899.9,896.84178689267,30914.0,1524.0,27724967.0,9414.0,30.45,25.75,16.95
2011-07-15,879.0,887.0,870.0,882.95,878.85482050124,4429.0,401.0,3892448.0,1120.0,25.29,17.0,3.95
2011-07-14,885.0,887.4,869.25,877.1,878.97011681608,7362.0,659.0,6470978.0,1261.0,17.13,18.15,-7.9
2011-07-13,882.85,890.85,871.15,874.35,882.64935746132,15252.0,1050.0,13462168.0,2743.0,17.98,19.7,-8.5
2011-07-12,872.0,882.95,862.6,876.95,873.25436392489,15124.0,941.0,13207099.0,2704.0,17.88,20.35,4.95
2011-07-11,861.15,877.5,852.05,871.65,868.91923656976,19229.0,1012.0,16708448.0,5292.0,27.52,25.45,10.5
2011-07-08,865.0,870.9,857.0,861.15,864.31717778254,9326.0,581.0,8060622.0,1744.0,18.7,13.9,-3.85
2011-07-07,878.0,880.0,852.05,857.9,858.4658832955,7489.0,511.0,6429051.0,1486.0,19.84,27.95,-20.1
2011-07-06,851.1,865.95,821.25,861.25,859.2745890947,7666.0,453.0,6587199.0,2742.0,35.77,44.7,10.15
2011-07-05,860.65,861.0,853.7,855.75,857.53069888961,12248.0,615.0,10503036.0,6095.0,49.76,7.3,-4.9
2011-07-04,864.45,874.9,855.1,860.65,862.96784073507,7183.0,495.0,6198698.0,2068.0,28.79,19.8,-3.8
2011-07-01,876.1,878.0,862.0,864.1,866.60746910263,3722.0,308.0,3225513.0,1251.0,33.61,16.0,-12.0
2011-06-30,872.0,880.95,860.2,876.1,870.58138820639,6512.0,455.0,5669226.0,2691.0,41.32,20.75,4.1
2011-06-29,872.0,880.25,867.75,871.8,875.80169106709,12773.0,709.0,11186615.0,3050.0,23.88,12.5,-0.2
2011-06-28,848.2,876.5,843.3,870.55,866.58650131171,20965.0,1128.0,18167986.0,6287.0,29.99,33.2,22.35
2011-06-27,850.0,851.1,831.0,848.2,847.11151452282,5784.0,453.0,4899693.0,2101.0,36.32,20.1,-1.8
2011-06-24,817.0,855.0,817.0,851.65,845.29378139615,17319.0,882.0,14639643.0,7163.0,41.36,38.0,34.65
2011-06-23,830.45,830.45,805.0,817.2,822.38667724029,6305.0,412.0,5185148.0,3205.0,50.83,25.45,-13.25
2011-06-22,830.0,837.0,826.2,830.45,831.02270791939,3523.0,286.0,2927693.0,1104.0,31.34,10.8,0.45
